cluster_id,capacity_mw,constructed_before,constructed_after,latitude,longitude,country
101729,1.5095585782582497,2023-12-28 00:00:00 +00,2023-07-14 00:00:00 +00,-8.369457698700566,-36.43708421231475,Brazil
10179,54.19910993667866,2024-03-28 00:00:00 +00,,13.983436185815476,77.48056594950309,India
101803,4.7487957783264205,2024-03-28 00:00:00 +00,2023-10-05 00:00:00 +00,11.92593047759908,76.70144670652786,India
101816,0.9156032098533354,2024-03-22 05:50:33.178 +00,2023-11-05 05:40:36.744 +00,30.667749000534283,76.23905950426142,India
10182,27.11908944037802,2017-12-28 00:00:00 +00,,18.38845317425604,78.22567975385019,India
101821,1.553138332929432,2024-12-30 05:12:59.676 +00,2024-04-19 05:12:59.785 +00,21.36920739495745,81.63598956110901,India
101846,0.8991345470472624,2023-06-25 00:00:00 +00,2023-01-24 00:00:00 +00,-24.827514034037545,27.460135145722944,South Africa
101869,33.53377196945368,2024-09-19 05:23:01.161 +00,2024-05-10 05:33:03.895 +00,21.131703973048644,78.25846245794811,India
101880,5.66446580657792,2021-12-01 00:00:00 +00,2020-10-07 00:00:00 +00,-5.804790549635235,-37.57888644559605,Brazil
101884,1.8784684294176104,2024-09-18 05:52:53.83 +00,2024-05-01 05:52:57.493 +00,21.81177991530353,73.0155070325175,India
101892,2.0034559449159746,2023-09-19 13:36:47.814 +00,2023-05-27 13:36:47.825 +00,-15.847900621290538,-48.18550199334891,Brazil
101909,1.6267807401165495,2024-09-24 13:03:44.49 +00,2024-05-22 13:03:45.5 +00,-6.11361558284572,-39.454571846457526,Brazil
101941,2.00494117499749,2019-11-05 00:00:00 +00,2018-03-22 00:00:00 +00,14.765199830691856,79.58936031179326,India
101951,1.012204676784881,2025-03-23 06:13:10.586 +00,,-9.598432559433126,-42.79961246052159,Brazil
101952,7.294901816515655,2021-11-05 00:00:00 +00,2020-09-06 00:00:00 +00,-17.641309604145256,-47.04059161719845,Brazil
10196,3.1979139244856003,2021-11-06 00:00:00 +00,2020-08-10 00:00:00 +00,15.563452049220547,108.2184024054778,Vietnam
101971,3.8998198190693714,2024-06-29 00:00:00 +00,2024-01-06 00:00:00 +00,-21.80399849349028,-46.89698898090822,Brazil
101983,2.9946739301286565,2023-06-28 00:00:00 +00,2023-01-19 00:00:00 +00,-20.79270788862748,-49.7123146899654,Brazil
101992,0.6818383173306491,2024-03-30 06:01:30.346 +00,2023-11-28 05:51:34.399 +00,26.476186808986498,73.7542736985806,India
102012,0.5544728572961735,2025-03-23 06:13:10.586 +00,,19.234440597677462,105.73722123233873,Vietnam
102020,5.563820367799581,2024-03-13 05:25:46.083 +00,2023-10-05 05:25:48.886 +00,11.130997322335691,77.19002883469682,India
102041,1.3017441356995272,2023-06-18 00:00:00 +00,2023-01-09 00:00:00 +00,-22.97635862228101,27.98578253564061,South Africa
102043,1.1523137279754698,2024-06-29 13:18:14.507 +00,2024-01-16 13:18:03.285 +00,-22.11238888200792,-43.182148551071805,Brazil
102061,0.4736456540110658,2025-03-23 06:13:10.586 +00,,29.226932503231247,79.42003194500899,India
102065,0.9082598342901368,2024-08-25 00:00:00 +00,2024-05-14 00:00:00 +00,-5.63363199800166,-37.764740809740914,Brazil
102074,1.375249973827903,2024-12-29 05:44:23.046 +00,2024-09-15 05:44:21.117 +00,16.864375894897712,74.2748760594097,India
102110,10.363909928382904,2022-12-26 05:11:24.581 +00,2021-11-26 05:11:25.289 +00,26.52869236361116,83.73592616713346,India
102120,8.52167940608246,2024-12-30 06:02:29.003 +00,2024-07-18 06:02:28.301 +00,23.82799970662624,71.27383850396916,India
102125,0.9815954822268012,2017-12-25 05:12:13.46 +00,,13.566171362397885,77.88160712778411,India
102130,1.4682043736623307,2021-12-30 00:00:00 +00,2020-12-08 00:00:00 +00,20.24940060254368,85.82436015134694,India
102192,0.3488638627329423,2025-03-23 06:13:10.586 +00,,-29.58120647529149,22.847670400928248,South Africa
102200,3.329742205296317,2023-03-26 00:00:00 +00,2022-11-23 00:00:00 +00,29.15486359723542,73.86281282245702,India
102232,0.8819653836326236,2021-10-29 14:26:24.382 +00,2020-10-04 14:26:25.487 +00,-13.005808842193517,-60.965906618545,Brazil
102258,2.7183803442615906,2023-06-27 00:00:00 +00,2023-01-31 00:00:00 +00,-26.51251646733656,29.70117344735074,South Africa
102261,0.9344936839521312,2025-03-23 06:13:10.586 +00,,27.5256014471115,76.06946574572319,India
102263,0.7954333056907112,2025-03-23 06:13:10.586 +00,,-26.52413295007096,29.09517802816438,South Africa
102274,0.7649604892844699,2020-12-30 05:43:34.881 +00,2019-11-16 05:43:36.649 +00,19.834128090643173,75.23325278987159,India
102280,3.5461369923026367,2023-11-08 00:00:00 +00,2018-02-07 00:00:00 +00,12.818024712846055,107.8814308564236,Vietnam
102309,1.5596892598362566,2024-09-26 06:01:22.549 +00,2024-05-26 05:51:27.456 +00,27.827874796339,73.38100655721647,India
102312,1.948804404744845,2023-06-29 00:00:00 +00,2023-01-25 00:00:00 +00,-22.803240272403887,-51.98106869555143,Brazil
102321,1.2591187310968686,2024-08-10 00:00:00 +00,2024-04-02 00:00:00 +00,20.520346584979567,105.90050860459864,Vietnam
102322,6.007022542614445,2020-12-29 00:00:00 +00,2019-03-12 00:00:00 +00,10.574773856173776,104.98421890513198,Vietnam
102336,1.370260998782627,2023-12-28 00:00:00 +00,2023-04-15 00:00:00 +00,25.92133469210366,72.17254087856413,India
102350,17.221518807419177,2023-03-29 00:00:00 +00,2022-11-24 00:00:00 +00,26.906635581405528,80.19953588075124,India
102373,10.24783892185507,2021-12-27 05:30:30.997 +00,2020-11-20 05:40:33.732 +00,30.319490147458755,78.51047109002998,India
102404,7.192138093524952,2023-12-17 00:00:00 +00,2023-07-10 00:00:00 +00,-12.679780336339466,-41.830736702315406,Brazil
102410,1.7986358951699457,2023-03-25 00:00:00 +00,2022-08-25 00:00:00 +00,-15.752692414807177,-47.73302317334017,Brazil
102416,1.652761674638117,2024-05-23 05:43:05.161 +00,2024-03-04 05:43:06.644 +00,20.89972120372756,75.13930703952624,India
102465,0.5863048766600826,2017-12-29 05:42:29.46 +00,,30.26150105487941,74.77355732709091,India
102491,8.738049647116686,2024-08-20 00:00:00 +00,2024-05-07 00:00:00 +00,-22.164500796027205,-55.53990858187603,Brazil
102512,0.906485128998711,2023-03-24 00:00:00 +00,2022-03-26 00:00:00 +00,18.823419983860628,105.6496240991778,Vietnam
102513,1.20273436828128,2021-12-26 06:02:05.411 +00,2020-12-08 05:52:12.555 +00,24.850426983422395,73.02544352855779,India
102539,0.9488060787504928,2025-03-23 06:13:10.586 +00,,23.137002461356246,72.47355744162627,India
102566,9.858411191322304,2024-03-27 00:00:00 +00,2023-10-14 00:00:00 +00,-30.107449130343426,-51.82917954504585,Brazil
102572,1.3647339196540895,2024-09-19 05:25:44.327 +00,2024-04-02 05:25:47.632 +00,11.39623881877033,77.78323573154258,India
102587,1.0814572418144457,2024-03-30 05:15:15.831 +00,2023-10-02 05:15:17.602 +00,12.92618699622868,79.88473518802985,India
102608,1.833919835792868,2022-10-16 00:00:00 +00,2021-08-27 00:00:00 +00,-17.4391964540367,-47.75301481338453,Brazil
102650,0.9488961256705634,2018-12-18 00:00:00 +00,2017-10-24 00:00:00 +00,11.375753961537296,75.781067496211,India
102661,2.0991523769580773,2017-12-08 00:00:00 +00,,-26.88607697636791,-48.70770306264481,Brazil
102672,1.3772510040271426,2021-12-11 00:00:00 +00,2020-01-18 00:00:00 +00,14.76031376747547,107.7025425721292,Vietnam
102675,1.2512849592911308,2023-12-21 00:00:00 +00,2023-07-04 00:00:00 +00,-24.419546252134825,-53.86306329992223,Brazil
102686,0.8502668296493132,2017-12-27 08:44:25.75 +00,,-32.185375859762345,18.889182787196777,South Africa
102695,1.1206794129037612,2023-03-25 00:00:00 +00,2022-08-25 00:00:00 +00,-16.1143039539917,-47.83110216145797,Brazil
102710,0.7834336811702399,2025-03-23 06:13:10.586 +00,,19.78995505230421,72.75241343073381,India
102746,3.708897617468939,2024-12-30 12:55:18.901 +00,2024-07-18 12:55:18.115 +00,-11.134779370421745,-38.99357865562143,Brazil
102747,0.3976725687778465,2024-03-19 13:28:41.386 +00,2023-10-11 13:28:38.852 +00,-23.115456802044488,-46.968439522671545,Brazil
102765,0.7160117873565981,2025-03-23 06:13:10.586 +00,,15.114007806911284,108.70528873944808,Vietnam
10277,17.472085700511045,2017-12-28 00:00:00 +00,,16.38409662812961,77.27020585150142,India
102800,0.3637703687660105,2021-12-26 05:15:02.981 +00,2020-06-14 05:15:07.676 +00,14.184455852617884,80.10237852384367,India
102867,51.45323662223109,2023-09-25 00:00:00 +00,2023-04-28 00:00:00 +00,-8.014622910824011,-40.61041424801774,Brazil
102872,0.432422897612838,2025-03-23 06:13:10.586 +00,,10.958070889600986,108.09739053944725,Vietnam
10289,0.8829152123774495,2023-12-09 00:00:00 +00,,-25.12889392368168,31.914096130763475,South Africa
102895,0.9061776066780198,2025-03-23 06:13:10.586 +00,,20.2659880754248,72.97209960394767,India
10290,328.8432493873668,2024-03-30 06:01:11.698 +00,2023-12-16 06:01:11.372 +00,28.11800207267674,73.00443455139931,India
102932,0.7036318945311281,2022-12-30 05:42:06.988 +00,2021-11-25 05:42:08.156 +00,25.21172680897744,75.85225576659816,India
102948,11.059623381028132,2024-09-19 05:25:44.327 +00,2024-04-02 05:25:47.632 +00,11.495405225154132,77.60691106807926,India
102961,3.242526846353241,2021-05-02 03:24:23.356 +00,2020-03-18 03:24:25.053 +00,13.043439853339189,107.84498482846968,Vietnam
102976,1.055435008333779,2020-12-30 05:43:56.312 +00,2019-11-16 05:43:58.081 +00,18.77173285956661,73.31581200449567,India
103012,0.4815740450806008,2025-03-23 06:13:10.586 +00,,12.634355279541786,108.09526432036934,Vietnam
103073,2.0984876341214047,2022-12-28 00:00:00 +00,2021-11-25 00:00:00 +00,28.600743749558564,76.95889660658774,India
103100,1.621018401333403,2024-06-25 13:38:22.297 +00,2024-01-24 13:28:29.225 +00,-21.76638841552761,-48.87202349291831,Brazil
103103,0.626988912787379,2021-11-30 08:27:13.145 +00,2020-10-18 08:17:25.545 +00,-25.723363210876027,28.333478783881336,South Africa
103125,1.5005189933361516,2023-12-28 00:00:00 +00,2023-07-11 00:00:00 +00,-8.757942955879141,-35.815176214802406,Brazil
103137,0.8775305512258015,2025-03-23 06:13:10.586 +00,,-28.996709826438924,25.890910193854246,South Africa
103140,2.645316698251996,2022-12-28 05:51:40.927 +00,2021-11-23 05:51:38.156 +00,26.8187975081036,73.16909736413925,India
103148,0.692765715886392,2022-12-28 05:53:00.449 +00,2021-11-13 05:53:00.369 +00,21.73151065230801,71.73339481464211,India
103155,2.3792348165432133,2017-12-28 00:00:00 +00,,15.376535695587965,76.32642391930221,India
103161,0.7581554332409813,2022-12-23 13:37:26.658 +00,2021-08-27 13:27:29.935 +00,-18.96486241156741,-48.07308755403445,Brazil
103174,1.2881335345733909,2025-03-23 06:13:10.586 +00,,12.995552369729529,74.86332466095423,India
103182,1.5500644257706293,2020-12-11 00:00:00 +00,2019-11-17 00:00:00 +00,-26.095421903817048,-53.69093044011117,Brazil
103213,12.863938824903748,2023-12-26 06:02:43.422 +00,2023-08-18 06:02:47.351 +00,22.949834926357045,71.55041368248864,India
103221,0.747927507520714,2024-03-28 13:03:24.709 +00,2023-10-25 13:03:24.718 +00,-4.8199881090043615,-37.86285990531669,Brazil
10325,0.5271702388255305,2023-12-14 00:00:00 +00,,-29.698852482024225,30.63300129703909,South Africa
103254,3.800984738675981,2024-03-30 06:02:59.286 +00,2023-11-16 06:02:55.809 +00,22.16552017379561,71.53548424188452,India
103262,0.7829852095904696,2025-03-23 06:13:10.586 +00,,11.311698304080068,106.85524986769816,Vietnam
103296,0.4741919126963109,2021-12-17 08:19:05.29 +00,2020-10-26 08:29:14.976 +00,-32.05053651967594,25.465890086077493,South Africa
103303,1.3757132434864137,2025-03-23 06:13:10.586 +00,,22.91171241472073,72.43667877734248,India
103310,1.0543612625753571,2024-06-29 13:17:41.248 +00,2024-01-16 13:17:29.56 +00,-19.491178425805536,-44.128556756964805,Brazil
103316,3.1521103470647045,2024-03-09 00:00:00 +00,2023-10-16 00:00:00 +00,-20.864805710401328,-48.83338698620717,Brazil
103342,1.4356075530052208,2023-06-04 00:00:00 +00,2023-01-13 00:00:00 +00,18.70144490633337,105.6264034544282,Vietnam
103389,0.3381492914681372,2024-03-28 05:22:54.478 +00,2023-11-26 05:12:52.965 +00,20.91843949974096,81.68459426637583,India
103409,6.977677883121531,2023-12-17 00:00:00 +00,2023-08-19 00:00:00 +00,-9.841916073148123,-56.1204011142468,Brazil
103460,0.9362954141816254,2022-11-17 13:17:17.097 +00,2021-08-17 13:27:09.965 +00,-17.725737132853137,-46.23096980673909,Brazil
103462,0.4663384699894237,2019-12-28 05:33:14.045 +00,2018-11-18 05:33:12.69 +00,19.95533975846017,77.49926110857825,India
